iteration:  0 best program: def newfun(image): return image.score(['long, dense coat', 'long, narrow wings', 'a long neck', 'a wide, flat head', 'a long, rectangular hood', 'a thin, green, edible skin'])  
iteration:  1 best program: def newfun(image): return image.score(['branching habit', 'smooth leaves', 'typically grows in shade', 'a hard, inedible seed', 'a natural or synthetic fiber', 'performs a specific function']) 
iteration:  2 best program: def newfun(image): return image.score(['branching habit', 'smooth leaves', 'typically grows in shade', 'a hard, inedible seed', 'a natural or synthetic fiber', 'performs a specific function']) 
iteration:  3 best program: def newfun(image): return image.score(['branching habit', 'smooth leaves', 'typically grows in shade', 'a hard, inedible seed', 'a natural or synthetic fiber', 'performs a specific function']) 
iteration:  4 best program: def newfun(image): return image.score(['branching habit', 'smooth leaves', 'typically grows in shade', 'a hard, inedible seed', 'a natural or synthetic fiber', 'performs a specific function']) 
iteration:  5 best program: def newfun(image): return image.score(['branching habit', 'smooth leaves', 'typically grows in shade', 'a hard, inedible seed', 'a natural or synthetic fiber', 'performs a specific function']) 
iteration:  6 best program: def newfun(image): return image.score(['succulent, pungent leaves', 'may be curly or straight', ' possibly has a long, thin taproot', 'may be pickled', 'found in stir-fries', 'may have small, green flowers']) 
iteration:  7 best program: def newfun(image): return image.score(['succulent, pungent leaves', 'may be curly or straight', ' possibly has a long, thin taproot', 'may be pickled', 'found in stir-fries', 'may have small, green flowers']) 
iteration:  8 best program: def newfun(image): return image.score(['succulent, pungent leaves', 'may be curly or straight', ' possibly has a long, thin taproot', 'may be pickled', 'found in stir-fries', 'may have small, green flowers']) 
iteration:  9 best program: def newfun(image): return image.score(['succulent, pungent leaves', 'may be curly or straight', ' possibly has a long, thin taproot', 'may be pickled', 'found in stir-fries', 'may have small, green flowers']) 
iteration:  10 best program: def newfun(image): return image.score(['succulent, pungent leaves', 'may be curly or straight', ' possibly has a long, thin taproot', 'may be pickled', 'found in stir-fries', 'may have small, green flowers']) 
iteration:  11 best program: def newfun(image): return image.score(['succulent, pungent leaves', 'may be curly or straight', ' possibly has a long, thin taproot', 'may be pickled', 'found in stir-fries', 'may have small, green flowers']) 
iteration:  12 best program: def newfun(image): return image.score(['succulent, pungent leaves', 'may be curly or straight', ' possibly has a long, thin taproot', 'may be pickled', 'found in stir-fries', 'may have small, green flowers']) 
iteration:  13 best program: def newfun(image): return image.score(['succulent, pungent leaves', 'may be curly or straight', ' possibly has a long, thin taproot', 'may be pickled', 'found in stir-fries', 'may have small, green flowers']) 
iteration:  14 best program: def newfun(image):     return image.score(['branching habit', 'smooth leaves', 'typically grows in shade', 'hard, inedible seed', 'a natural or synthetic fiber', 'long, thin leaves']) 
iteration:  15 best program: def newfun(image): return image.score(['twisted, tan-colored stalks', 'a bamboo cane with a curved handle', 'has fuzzy, green leaves', 'may have small round or oval fruits', 'a rope made from twisted plant fibers', 'may have sharp spines']) 
iteration:  16 best program: def newfun(image): return image.score(['twisted, tan-colored stalks', 'a bamboo cane with a curved handle', 'has fuzzy, green leaves', 'may have small round or oval fruits', 'a rope made from twisted plant fibers', 'may have sharp spines']) 
iteration:  17 best program: def newfun(image): return image.score(['twisted, tan-colored stalks', 'a bamboo cane with a curved handle', 'has fuzzy, green leaves', 'may have small round or oval fruits', 'a rope made from twisted plant fibers', 'may have sharp spines']) 
iteration:  18 best program: def newfun(image): return image.score(['twisted, tan-colored stalks', 'a bamboo cane with a curved handle', 'has fuzzy, green leaves', 'may have small round or oval fruits', 'a rope made from twisted plant fibers', 'may have sharp spines']) 
iteration:  19 best program: def newfun(image): return image.score(['twisted, tan-colored stalks', 'a bamboo cane with a curved handle', 'has fuzzy, green leaves', 'may have small round or oval fruits', 'a rope made from twisted plant fibers', 'may have sharp spines']) 
iteration:  20 best program: def newfun(image): return image.score(['twisted, tan-colored stalks', 'a bamboo cane with a curved handle', 'has fuzzy, green leaves', 'may have small round or oval fruits', 'a rope made from twisted plant fibers', 'may have sharp spines']) 
iteration:  21 best program: def newfun(image): return image.score(['twisted, tan-colored stalks', 'a bamboo cane with a curved handle', 'has fuzzy, green leaves', 'may have small round or oval fruits', 'a rope made from twisted plant fibers', 'may have sharp spines']) 
iteration:  22 best program: def newfun(image): return image.score(['twisted, tan-colored stalks', 'a bamboo cane with a curved handle', 'has fuzzy, green leaves', 'may have small round or oval fruits', 'a rope made from twisted plant fibers', 'may have sharp spines']) 
iteration:  23 best program: def newfun(image): return image.score(['twisted, tan-colored stalks', 'a bamboo cane with a curved handle', 'has fuzzy, green leaves', 'may have small round or oval fruits', 'a rope made from twisted plant fibers', 'may have sharp spines']) 
iteration:  24 best program: def newfun(image): return image.score(['twisted, tan-colored stalks', 'a bamboo cane with a curved handle', 'has fuzzy, green leaves', 'may have small round or oval fruits', 'a rope made from twisted plant fibers', 'may have sharp spines']) 
iteration:  25 best program: def newfun(image): return image.score(['twisted, tan-colored stalks', 'a bamboo cane with a curved handle', 'has fuzzy, green leaves', 'may have small round or oval fruits', 'a rope made from twisted plant fibers', 'may have sharp spines']) 
iteration:  26 best program: def newfun(image): return image.score(['twisted, tan-colored stalks', 'a bamboo cane with a curved handle', 'has fuzzy, green leaves', 'may have small round or oval fruits', 'a rope made from twisted plant fibers', 'may have sharp spines']) 
iteration:  27 best program: def newfun(image): return image.score(['twisted, tan-colored stalks', 'a bamboo cane with a curved handle', 'has fuzzy, green leaves', 'may have small round or oval fruits', 'a rope made from twisted plant fibers', 'may have sharp spines']) 
iteration:  28 best program: def newfun(image): return image.score(['twisted, tan-colored stalks', 'a bamboo cane with a curved handle', 'has fuzzy, green leaves', 'may have small round or oval fruits', 'a rope made from twisted plant fibers', 'may have sharp spines']) 
iteration:  29 best program: def newfun(image): return image.score(['twisted, tan-colored stalks', 'a bamboo cane with a curved handle', 'has fuzzy, green leaves', 'may have small round or oval fruits', 'a rope made from twisted plant fibers', 'may have sharp spines']) 
iteration:  30 best program: def newfun(image): return image.score(['twisted, tan-colored stalks', 'a bamboo cane with a curved handle', 'has fuzzy, green leaves', 'may have small round or oval fruits', 'a rope made from twisted plant fibers', 'may have sharp spines']) 
iteration:  31 best program: def newfun(image): return image.score(['twisted, tan-colored stalks', 'a bamboo cane with a curved handle', 'has fuzzy, green leaves', 'may have small round or oval fruits', 'a rope made from twisted plant fibers', 'may have sharp spines']) 
iteration:  32 best program: def newfun(image): return image.score(['twisted, tan-colored stalks', 'a bamboo cane with a curved handle', 'has fuzzy, green leaves', 'may have small round or oval fruits', 'a rope made from twisted plant fibers', 'may have sharp spines']) 
iteration:  33 best program: def newfun(image): return image.score(['twisted, tan-colored stalks', 'a bamboo cane with a curved handle', 'has fuzzy, green leaves', 'may have small round or oval fruits', 'a rope made from twisted plant fibers', 'may have sharp spines']) 
iteration:  34 best program: def newfun(image): return image.score(['smooth leaves with fine hairs', 'panicles of small, black seeds', 'green stalks', 'white or purplish flowers', 'also called bok choy', 'may be grown in aquaponic systems']) 
iteration:  35 best program: def newfun(image): return image.score(['smooth leaves with fine hairs', 'panicles of small, black seeds', 'green stalks', 'white or purplish flowers', 'also called bok choy', 'may be grown in aquaponic systems']) 
iteration:  36 best program: def newfun(image): return image.score(['smooth leaves with fine hairs', 'panicles of small, black seeds', 'green stalks', 'white or purplish flowers', 'also called bok choy', 'may be grown in aquaponic systems']) 
iteration:  37 best program: def newfun(image): return image.score(['smooth leaves with fine hairs', 'panicles of small, black seeds', 'green stalks', 'white or purplish flowers', 'also called bok choy', 'may be grown in aquaponic systems']) 
iteration:  38 best program: def newfun(image): return image.score(['smooth leaves with fine hairs', 'panicles of small, black seeds', 'green stalks', 'white or purplish flowers', 'also called bok choy', 'may be grown in aquaponic systems']) 
iteration:  39 best program: def newfun(image): return image.score(['smooth leaves with fine hairs', 'panicles of small, black seeds', 'green stalks', 'white or purplish flowers', 'also called bok choy', 'may be grown in aquaponic systems']) 
iteration:  40 best program: def newfun(image): return image.score(['smooth leaves with fine hairs', 'panicles of small, black seeds', 'green stalks', 'white or purplish flowers', 'also called bok choy', 'may be grown in aquaponic systems']) 
iteration:  41 best program: def newfun(image): return image.score(['smooth leaves with fine hairs', 'panicles of small, black seeds', 'green stalks', 'white or purplish flowers', 'also called bok choy', 'may be grown in aquaponic systems']) 
iteration:  42 best program: def newfun(image): return image.score(['smooth leaves with fine hairs', 'panicles of small, black seeds', 'green stalks', 'white or purplish flowers', 'also called bok choy', 'may be grown in aquaponic systems']) 
iteration:  43 best program: def newfun(image): return image.score(['smooth leaves with fine hairs', 'panicles of small, black seeds', 'green stalks', 'white or purplish flowers', 'also called bok choy', 'may be grown in aquaponic systems']) 
iteration:  44 best program: def newfun(image): return image.score(['smooth leaves with fine hairs', 'panicles of small, black seeds', 'green stalks', 'white or purplish flowers', 'also called bok choy', 'may be grown in aquaponic systems']) 
iteration:  45 best program: def newfun(image): return image.score(['smooth leaves with fine hairs', 'panicles of small, black seeds', 'green stalks', 'white or purplish flowers', 'also called bok choy', 'may be grown in aquaponic systems']) 
iteration:  46 best program: def newfun(image): return image.score(['planted in the fall', 'cultivated for its grain', 'a type of grass', 'brown kernels', 'used as fodder', 'looks similar to corn but has a different growth habit']) 
iteration:  47 best program: def newfun(image): return image.score(['dull or shiny black seeds', 'densely pubescent stems', 'grass-like leaves', 'grow in dense stands', 'annual or perennial herb', 'bluish green or greyish green']) 
iteration:  48 best program: def newfun(image): return image.score(['dull or shiny black seeds', 'densely pubescent stems', 'grass-like leaves', 'grow in dense stands', 'annual or perennial herb', 'bluish green or greyish green']) 
iteration:  49 best program: def newfun(image): return image.score(['dull or shiny black seeds', 'densely pubescent stems', 'grass-like leaves', 'grow in dense stands', 'annual or perennial herb', 'bluish green or greyish green']) 
iteration:  50 best program: def newfun(image): return image.score(['dull or shiny black seeds', 'densely pubescent stems', 'grass-like leaves', 'grow in dense stands', 'annual or perennial herb', 'bluish green or greyish green']) 
iteration:  51 best program: def newfun(image): return image.score([' leaves with serrated edges', 'grass-like habit', 'corn-like habit', 'may be growing in water', 'sugarcane plant', 'evil or poisonous connotations']) 
iteration:  52 best program: def newfun(image): return image.score([' leaves with serrated edges', 'grass-like habit', 'corn-like habit', 'may be growing in water', 'sugarcane plant', 'evil or poisonous connotations']) 
iteration:  53 best program: def newfun(image): return image.score([' leaves with serrated edges', 'grass-like habit', 'corn-like habit', 'may be growing in water', 'sugarcane plant', 'evil or poisonous connotations']) 
iteration:  54 best program: def newfun(image): return image.score([' leaves with serrated edges', 'grass-like habit', 'corn-like habit', 'may be growing in water', 'sugarcane plant', 'evil or poisonous connotations']) 
iteration:  55 best program: def newfun(image): return image.score([' leaves with serrated edges', 'grass-like habit', 'corn-like habit', 'may be growing in water', 'sugarcane plant', 'evil or poisonous connotations']) 
iteration:  56 best program: def newfun(image): return image.score([' leaves with serrated edges', 'grass-like habit', 'corn-like habit', 'may be growing in water', 'sugarcane plant', 'evil or poisonous connotations']) 
iteration:  57 best program: def newfun(image): return image.score([' leaves with serrated edges', 'grass-like habit', 'corn-like habit', 'may be growing in water', 'sugarcane plant', 'evil or poisonous connotations']) 
iteration:  58 best program: def newfun(image): return image.score([' leaves with serrated edges', 'grass-like habit', 'corn-like habit', 'may be growing in water', 'sugarcane plant', 'evil or poisonous connotations']) 
iteration:  59 best program: def newfun(image): return image.score([' leaves with serrated edges', 'grass-like habit', 'corn-like habit', 'may be growing in water', 'sugarcane plant', 'evil or poisonous connotations']) 
iteration:  60 best program: def newfun(image): return image.score([' leaves with serrated edges', 'grass-like habit', 'corn-like habit', 'may be growing in water', 'sugarcane plant', 'evil or poisonous connotations']) 
iteration:  61 best program: def newfun(image): return image.score([' leaves with serrated edges', 'grass-like habit', 'corn-like habit', 'may be growing in water', 'sugarcane plant', 'evil or poisonous connotations']) 
iteration:  62 best program: def newfun(image): return image.score([' leaves with serrated edges', 'grass-like habit', 'corn-like habit', 'may be growing in water', 'sugarcane plant', 'evil or poisonous connotations']) 
iteration:  63 best program: def newfun(image): return image.score([' leaves with serrated edges', 'grass-like habit', 'corn-like habit', 'may be growing in water', 'sugarcane plant', 'evil or poisonous connotations']) 
iteration:  64 best program: def newfun(image): return image.score([' leaves with serrated edges', 'grass-like habit', 'corn-like habit', 'may be growing in water', 'sugarcane plant', 'evil or poisonous connotations']) 
iteration:  65 best program: def newfun(image): return image.score([' leaves with serrated edges', 'grass-like habit', 'corn-like habit', 'may be growing in water', 'sugarcane plant', 'evil or poisonous connotations']) 
iteration:  66 best program: def newfun(image): return image.score([' leaves with serrated edges', 'grass-like habit', 'corn-like habit', 'may be growing in water', 'sugarcane plant', 'evil or poisonous connotations']) 
iteration:  67 best program: def newfun(image): return image.score([' leaves with serrated edges', 'grass-like habit', 'corn-like habit', 'may be growing in water', 'sugarcane plant', 'evil or poisonous connotations']) 
iteration:  68 best program: def newfun(image): return image.score([' leaves with serrated edges', 'grass-like habit', 'corn-like habit', 'may be growing in water', 'sugarcane plant', 'evil or poisonous connotations']) 
iteration:  69 best program: def newfun(image): return image.score([' leaves with serrated edges', 'grass-like habit', 'corn-like habit', 'may be growing in water', 'sugarcane plant', 'evil or poisonous connotations']) 
iteration:  70 best program: def newfun(image): return image.score([' leaves with serrated edges', 'grass-like habit', 'corn-like habit', 'may be growing in water', 'sugarcane plant', 'evil or poisonous connotations']) 
iteration:  71 best program: def newfun(image): return image.score([' leaves with serrated edges', 'grass-like habit', 'corn-like habit', 'may be growing in water', 'sugarcane plant', 'evil or poisonous connotations']) 
iteration:  72 best program: def newfun(image): return image.score([' leaves with serrated edges', 'grass-like habit', 'corn-like habit', 'may be growing in water', 'sugarcane plant', 'evil or poisonous connotations']) 
iteration:  73 best program: def newfun(image): return image.score([' leaves with serrated edges', 'grass-like habit', 'corn-like habit', 'may be growing in water', 'sugarcane plant', 'evil or poisonous connotations']) 
iteration:  74 best program: def newfun(image): return image.score([' leaves with serrated edges', 'grass-like habit', 'corn-like habit', 'may be growing in water', 'sugarcane plant', 'evil or poisonous connotations']) 
iteration:  75 best program: def newfun(image): return image.score([' leaves with serrated edges', 'grass-like habit', 'corn-like habit', 'may be growing in water', 'sugarcane plant', 'evil or poisonous connotations']) 
iteration:  76 best program: def newfun(image): return image.score([' leaves with serrated edges', 'grass-like habit', 'corn-like habit', 'may be growing in water', 'sugarcane plant', 'evil or poisonous connotations']) 
iteration:  77 best program: def newfun(image): return image.score([' leaves with serrated edges', 'grass-like habit', 'corn-like habit', 'may be growing in water', 'sugarcane plant', 'evil or poisonous connotations']) 
iteration:  78 best program: def newfun(image): return image.score([' leaves with serrated edges', 'grass-like habit', 'corn-like habit', 'may be growing in water', 'sugarcane plant', 'evil or poisonous connotations']) 
iteration:  79 best program: def newfun(image): return image.score([' leaves with serrated edges', 'grass-like habit', 'corn-like habit', 'may be growing in water', 'sugarcane plant', 'evil or poisonous connotations']) 
iteration:  80 best program: def newfun(image): return image.score([' leaves with serrated edges', 'grass-like habit', 'corn-like habit', 'may be growing in water', 'sugarcane plant', 'evil or poisonous connotations']) 
iteration:  81 best program: def newfun(image): return image.score([' leaves with serrated edges', 'grass-like habit', 'corn-like habit', 'may be growing in water', 'sugarcane plant', 'evil or poisonous connotations']) 
iteration:  82 best program: def newfun(image): return image.score([' leaves with serrated edges', 'grass-like habit', 'corn-like habit', 'may be growing in water', 'sugarcane plant', 'evil or poisonous connotations']) 
iteration:  83 best program: def newfun(image): return image.score([' leaves with serrated edges', 'grass-like habit', 'corn-like habit', 'may be growing in water', 'sugarcane plant', 'evil or poisonous connotations']) 
iteration:  84 best program: def newfun(image): return image.score([' leaves with serrated edges', 'grass-like habit', 'corn-like habit', 'may be growing in water', 'sugarcane plant', 'evil or poisonous connotations']) 
iteration:  85 best program: def newfun(image): return image.score([' leaves with serrated edges', 'grass-like habit', 'corn-like habit', 'may be growing in water', 'sugarcane plant', 'evil or poisonous connotations']) 
iteration:  86 best program: def newfun(image): return image.score([' leaves with serrated edges', 'grass-like habit', 'corn-like habit', 'may be growing in water', 'sugarcane plant', 'evil or poisonous connotations']) 
iteration:  87 best program: def newfun(image): return image.score([' leaves with serrated edges', 'grass-like habit', 'corn-like habit', 'may be growing in water', 'sugarcane plant', 'evil or poisonous connotations']) 
iteration:  88 best program: def newfun(image): return image.score([' leaves with serrated edges', 'grass-like habit', 'corn-like habit', 'may be growing in water', 'sugarcane plant', 'evil or poisonous connotations']) 
iteration:  89 best program: def newfun(image): return image.score([' leaves with serrated edges', 'grass-like habit', 'corn-like habit', 'may be growing in water', 'sugarcane plant', 'evil or poisonous connotations']) 
iteration:  90 best program: def newfun(image): return image.score([' leaves with serrated edges', 'grass-like habit', 'corn-like habit', 'may be growing in water', 'sugarcane plant', 'evil or poisonous connotations']) 
iteration:  91 best program: def newfun(image): return image.score([' leaves with serrated edges', 'grass-like habit', 'corn-like habit', 'may be growing in water', 'sugarcane plant', 'evil or poisonous connotations']) 
iteration:  92 best program: def newfun(image): return image.score([' leaves with serrated edges', 'grass-like habit', 'corn-like habit', 'may be growing in water', 'sugarcane plant', 'evil or poisonous connotations']) 
iteration:  93 best program: def newfun(image): return image.score([' leaves with serrated edges', 'grass-like habit', 'corn-like habit', 'may be growing in water', 'sugarcane plant', 'evil or poisonous connotations']) 
iteration:  94 best program: def newfun(image): return image.score([' leaves with serrated edges', 'grass-like habit', 'corn-like habit', 'may be growing in water', 'sugarcane plant', 'evil or poisonous connotations']) 
iteration:  95 best program: def newfun(image): return image.score([' leaves with serrated edges', 'grass-like habit', 'corn-like habit', 'may be growing in water', 'sugarcane plant', 'evil or poisonous connotations']) 
iteration:  96 best program: def newfun(image): return image.score([' leaves with serrated edges', 'grass-like habit', 'corn-like habit', 'may be growing in water', 'sugarcane plant', 'evil or poisonous connotations']) 
iteration:  97 best program: def newfun(image): return image.score([' leaves with serrated edges', 'grass-like habit', 'corn-like habit', 'may be growing in water', 'sugarcane plant', 'evil or poisonous connotations']) 
iteration:  98 best program: def newfun(image): return image.score([' leaves with serrated edges', 'grass-like habit', 'corn-like habit', 'may be growing in water', 'sugarcane plant', 'evil or poisonous connotations']) 
iteration:  99 best program: def newfun(image): return image.score([' leaves with serrated edges', 'grass-like habit', 'corn-like habit', 'may be growing in water', 'sugarcane plant', 'evil or poisonous connotations']) 
